@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {split_audio_coyote,split_audio_bg}

@DATA
0.084292,0.031476,3.075427,0.164118,0.162640,0.661417,0.009945,0.114333,-25.176412,-0.485772,-0.058249,-0.104374,0.338660,0.261273,0.136920,0.156342,0.042081,0.067429,0.102582,-0.052533,0.082039,0.002717,0.001845,0.009234,0.002515,0.002087,0.001445,0.084978,0.001891,0.003534,0.001979,0.003062,0.001872,0.024045,-0.001723,0.000324,0.006388,-0.000015,0.000438,-0.015406,0.000404,-0.002736,-0.027601,-0.006312,-0.000380,-0.003117,0.000315,0.012413,0.004690,-0.002651,-0.009614,0.000859,-0.000030,-0.002720,-0.000960,-0.000059,-0.000043,-0.000339,-0.000060,-0.000025,-0.000020,0.000607,-0.000012,-0.000030,-0.000069,-0.000077,-0.000041,0.000181,0.039474,0.029355,0.196634,0.020746,0.023071,0.303180,0.006878,0.049291,0.727902,0.589867,0.640963,0.426175,0.344963,0.340513,0.338561,0.312002,0.274731,0.288594,0.265113,0.233964,0.229643,0.004495,0.002663,0.010257,0.003447,0.002829,0.002008,0.059592,0.003558,0.007163,0.002351,0.003589,0.003108,0.015463,0.042001,0.028677,0.293751,0.022782,0.025753,0.376699,0.007824,0.054431,0.819248,0.666116,0.730964,0.488549,0.444081,0.417305,0.444550,0.352909,0.319517,0.349523,0.324305,0.249186,0.296583,0.005974,0.003696,0.014507,0.004557,0.003933,0.002086,0.062556,0.004643,0.008480,0.003339,0.004961,0.003886,0.016322,split_audio_bg
0.102001,0.030527,3.091968,0.166239,0.149250,0.810007,0.009547,0.141333,-25.348219,-0.573209,0.048988,-0.290250,0.473900,0.185175,0.243290,0.104045,0.055532,0.001159,0.057770,-0.001157,0.086177,0.002285,0.001362,0.008264,0.001440,0.001710,0.001983,0.078366,0.002062,0.001709,0.001607,0.002371,0.001395,0.021991,0.000674,-0.000814,-0.007207,0.000114,-0.000240,0.002137,0.000053,0.000597,-0.019288,0.009463,0.000126,-0.009321,0.003410,-0.023853,-0.002567,-0.002752,-0.002378,0.011254,-0.006999,0.009385,0.002033,0.000012,0.000010,-0.000322,0.000024,0.000016,0.000010,0.000206,0.000019,0.000019,0.000063,0.000046,0.000051,0.000002,0.038690,0.025088,0.180381,0.017079,0.018015,0.326376,0.007908,0.048775,0.591848,0.587034,0.481429,0.404183,0.335859,0.364207,0.296858,0.288801,0.297157,0.243831,0.235035,0.262519,0.198767,0.003612,0.001876,0.010664,0.002009,0.002062,0.003489,0.051872,0.003609,0.002534,0.001906,0.002326,0.001843,0.013552,0.050969,0.026646,0.258743,0.021650,0.024770,0.459652,0.009177,0.068232,0.674603,0.745355,0.606606,0.494286,0.395009,0.412376,0.403734,0.351683,0.374431,0.326744,0.289210,0.299099,0.296578,0.005087,0.002598,0.015647,0.002949,0.002613,0.004260,0.060023,0.004679,0.003187,0.002905,0.003285,0.002264,0.015907,split_audio_bg
0.125518,0.025976,3.073798,0.169546,0.141948,0.899501,0.010229,0.166194,-26.359687,-0.822814,0.344886,-0.396864,0.504651,0.038707,0.252202,0.077090,0.019025,0.111066,-0.001873,0.058165,-0.020772,0.001006,0.000934,0.004469,0.001424,0.002146,0.002326,0.043075,0.002683,0.001624,0.001574,0.002566,0.001494,0.012234,0.002070,0.000246,0.000805,0.001320,0.000958,0.007328,0.000103,0.002875,0.023916,0.005257,-0.013790,-0.003696,-0.003535,0.001172,-0.011635,0.011172,-0.011074,-0.001318,0.000190,-0.002032,-0.007628,0.000003,0.000004,0.000002,0.000028,0.000038,0.000062,-0.000936,-0.000001,-0.000002,-0.000002,-0.000010,-0.000014,-0.000260,0.035182,0.022398,0.205732,0.022203,0.021092,0.360650,0.005797,0.057067,0.711104,0.528123,0.505234,0.431124,0.320996,0.352830,0.345951,0.289958,0.339638,0.314429,0.291757,0.269826,0.243051,0.001265,0.001350,0.005277,0.001797,0.004112,0.004023,0.038543,0.004807,0.002236,0.001547,0.002884,0.002582,0.010227,0.041850,0.024026,0.296639,0.024704,0.028475,0.453731,0.006148,0.069230,0.691393,0.635518,0.657498,0.530691,0.438095,0.396305,0.424432,0.380362,0.380213,0.370860,0.338081,0.333112,0.336243,0.001717,0.002021,0.007537,0.002624,0.005597,0.005204,0.043727,0.006247,0.003245,0.002229,0.004046,0.003650,0.011682,split_audio_bg
0.117118,0.024103,3.082094,0.176344,0.149105,0.926070,0.009661,0.169014,-26.638356,-0.717175,0.142479,-0.193400,0.449065,0.179305,0.156426,0.137739,-0.006726,0.031472,0.052765,0.080587,-0.007684,0.001433,0.001914,0.006179,0.001177,0.001742,0.001563,0.068387,0.002269,0.001267,0.001524,0.002952,0.001478,0.019471,-0.000153,-0.000357,0.003490,0.000416,0.000353,0.010114,0.000101,0.000472,0.001047,0.006391,-0.008225,0.002136,0.008067,0.015435,-0.005722,-0.001549,0.000757,0.002378,0.000153,0.005486,-0.003048,0.000016,0.000004,0.000116,0.000006,0.000008,0.000017,0.000029,0.000006,0.000271,-0.000024,-0.000100,-0.000169,0.000018,0.044299,0.033904,0.197270,0.024943,0.020118,0.402585,0.006112,0.074397,0.776182,0.475184,0.468781,0.465782,0.357178,0.406584,0.379171,0.314972,0.331128,0.299759,0.325557,0.231456,0.218918,0.001990,0.004343,0.006281,0.001380,0.002921,0.001955,0.052766,0.004198,0.002265,0.002144,0.003482,0.002148,0.013904,0.052881,0.036584,0.309875,0.029467,0.027406,0.498531,0.006963,0.092867,0.689496,0.569952,0.595455,0.529189,0.426101,0.447904,0.454402,0.391683,0.357419,0.332095,0.384612,0.288642,0.276441,0.002771,0.005653,0.009396,0.001905,0.004189,0.003038,0.054302,0.005636,0.002796,0.002930,0.004402,0.002696,0.014506,split_audio_bg
0.098479,0.011971,3.085336,0.180622,0.165930,0.769006,0.007846,0.141750,-26.976066,-0.187210,-0.301602,-0.026858,0.405605,0.236085,0.187144,0.163156,0.082205,0.043324,0.014285,0.006341,0.111369,0.001120,0.001030,0.008678,0.004458,0.001613,0.001024,0.113981,0.001123,0.001398,0.001943,0.003865,0.001890,0.031919,0.000167,0.000779,0.002167,-0.000782,-0.000207,-0.013900,0.000483,-0.000569,0.033960,-0.009123,-0.007965,0.016967,-0.000594,0.007314,-0.012829,0.011725,-0.005892,0.005993,0.007159,-0.011435,0.008255,-0.000009,-0.000022,-0.000138,0.002620,-0.000045,-0.000003,-0.002010,-0.000086,-0.000024,-0.000008,-0.000007,-0.000004,0.000112,0.054429,0.023892,0.204754,0.024804,0.017795,0.375040,0.006830,0.080248,0.656201,0.412814,0.415626,0.393129,0.383384,0.275874,0.307793,0.253334,0.231030,0.207644,0.238449,0.211093,0.165155,0.000943,0.001127,0.006900,0.011837,0.001465,0.000917,0.059109,0.001623,0.002130,0.002495,0.004383,0.002519,0.015359,0.063800,0.023349,0.296580,0.027196,0.021545,0.492436,0.007835,0.115675,0.688157,0.604819,0.567906,0.444345,0.511508,0.343606,0.389205,0.316105,0.271221,0.259306,0.241347,0.265557,0.211339,0.001270,0.001564,0.011075,0.011355,0.001965,0.001365,0.056529,0.002259,0.003337,0.003579,0.005846,0.003802,0.016279,split_audio_bg
0.086724,0.043260,3.103621,0.153722,0.152728,0.575377,0.013661,0.107389,-25.737214,-0.689213,0.035211,-0.185842,0.287960,0.286992,0.089615,0.271421,-0.010849,0.076013,0.006432,0.045482,-0.001284,0.001384,0.002342,0.007358,0.005615,0.001769,0.001101,0.075341,0.003258,0.003380,0.002304,0.002445,0.001319,0.022959,0.000549,0.000671,-0.002796,-0.000829,-0.001017,-0.007223,0.000344,-0.000847,0.010148,-0.016509,0.020275,-0.000868,0.004949,-0.012320,0.002255,0.008296,-0.009770,0.005317,-0.006698,0.015330,-0.008652,-0.000014,-0.000007,-0.000068,-0.000025,-0.000016,-0.000036,-0.002605,0.000041,-0.000045,-0.000018,-0.000048,-0.000082,-0.000710,0.026376,0.039549,0.228231,0.017900,0.021491,0.315047,0.009002,0.035803,0.758120,0.528733,0.500165,0.434516,0.373749,0.385100,0.295075,0.258447,0.271239,0.329371,0.235761,0.270916,0.285119,0.002331,0.006484,0.010012,0.015979,0.003296,0.001367,0.050161,0.005531,0.006713,0.004984,0.003058,0.002186,0.012446,0.031785,0.031103,0.323182,0.020484,0.026255,0.384970,0.008156,0.046371,0.785810,0.604379,0.605395,0.510126,0.519253,0.428287,0.368572,0.335677,0.296109,0.387887,0.264635,0.305937,0.312820,0.002861,0.009213,0.014104,0.024183,0.004610,0.001864,0.049550,0.007433,0.009444,0.006993,0.004177,0.002759,0.015356,split_audio_bg
0.111227,0.038204,3.128383,0.165230,0.149045,0.755710,0.013708,0.144500,-26.126285,-0.729011,0.139859,-0.431909,0.620150,-0.038912,0.349974,0.124940,0.082465,0.111500,-0.100356,0.161394,-0.091217,0.001208,0.000765,0.003859,0.000790,0.001028,0.000981,0.058347,0.003610,0.004600,0.001123,0.001514,0.001543,0.016989,0.003237,0.000071,0.004667,0.000653,-0.000513,0.021953,0.000271,0.003097,-0.005787,-0.010904,-0.015946,0.000663,0.012429,-0.001274,-0.007103,-0.011041,0.008563,0.002638,0.002048,0.002444,0.005621,0.000057,-0.000007,-0.000011,-0.000015,-0.000010,-0.000007,-0.002063,0.000023,0.000007,-0.000001,0.000114,0.000036,-0.000570,0.026673,0.038488,0.171031,0.016714,0.022175,0.399515,0.009744,0.038766,0.532739,0.559321,0.576704,0.415800,0.357742,0.307570,0.291832,0.282494,0.238285,0.257689,0.218981,0.270417,0.218746,0.001659,0.001169,0.005088,0.000872,0.001314,0.001261,0.052016,0.006207,0.008829,0.001104,0.001773,0.002004,0.013342,0.027705,0.037701,0.240039,0.021626,0.030613,0.519755,0.009040,0.054266,0.592028,0.683219,0.628259,0.474762,0.433822,0.373765,0.364288,0.351652,0.316034,0.322925,0.271126,0.338012,0.264073,0.001988,0.001370,0.007000,0.001083,0.001747,0.001714,0.052371,0.008324,0.012341,0.001263,0.001956,0.002502,0.014283,split_audio_bg
0.119251,0.021305,3.074321,0.169852,0.147650,0.883438,0.010157,0.157222,-26.901239,-0.879183,0.210630,-0.418262,0.637637,0.009573,0.356950,0.120634,0.043896,0.081460,-0.023285,0.166997,-0.059984,0.001086,0.000834,0.003409,0.001196,0.002003,0.001293,0.047507,0.005397,0.002402,0.002090,0.002579,0.002393,0.014320,-0.001445,-0.000323,0.004152,-0.000390,0.000039,-0.008309,0.000019,-0.002167,-0.003726,0.005984,-0.008178,0.002627,0.005099,0.016688,-0.004005,-0.009512,-0.003612,-0.002982,-0.003404,0.009176,0.005098,-0.000003,0.000004,0.000021,-0.000017,-0.000003,0.000054,0.001699,0.000012,0.000016,0.000025,0.000014,0.000000,0.000467,0.031414,0.027153,0.190128,0.019526,0.021436,0.369329,0.005824,0.048811,0.563130,0.626158,0.587870,0.385225,0.399340,0.349298,0.330619,0.320629,0.286690,0.273858,0.289981,0.268320,0.231485,0.001522,0.001139,0.005132,0.002449,0.003017,0.002068,0.040115,0.007807,0.005704,0.003670,0.003753,0.005089,0.010019,0.039350,0.032801,0.258997,0.025479,0.031045,0.486073,0.006780,0.062244,0.569475,0.680385,0.653524,0.460599,0.426455,0.418071,0.383720,0.387363,0.401663,0.326940,0.331595,0.305318,0.278351,0.002236,0.001329,0.007453,0.003284,0.004518,0.002559,0.047543,0.009959,0.007756,0.005199,0.005298,0.007286,0.012667,split_audio_bg
0.086911,0.015401,3.029726,0.165019,0.159588,0.669941,0.013739,0.114750,-27.203631,-0.589389,0.061174,-0.261076,0.521421,0.100303,0.299151,0.179251,-0.053986,0.150384,-0.119812,0.215788,-0.110474,0.000807,0.001100,0.006433,0.000883,0.001277,0.001371,0.087948,0.007325,0.001710,0.002065,0.002746,0.001237,0.025301,0.000347,0.000197,0.010160,-0.000047,-0.000314,-0.000973,0.000283,-0.000069,-0.000379,0.007412,-0.017621,-0.024535,-0.005061,0.007314,0.004793,0.006978,-0.008026,0.006217,-0.001140,-0.010026,-0.002903,-0.000011,-0.000031,-0.000025,0.000033,0.000003,-0.000110,-0.000032,-0.000222,-0.000009,0.000001,-0.000028,-0.000009,-0.000014,0.034021,0.020935,0.298969,0.015462,0.020381,0.334591,0.010678,0.049732,0.614441,0.592445,0.604982,0.483489,0.396612,0.291429,0.278710,0.248647,0.244507,0.201645,0.259536,0.254451,0.252351,0.000902,0.001989,0.009574,0.001195,0.001515,0.002297,0.063504,0.013338,0.002723,0.003601,0.004050,0.002159,0.016337,0.044941,0.021540,0.415200,0.020735,0.025829,0.464197,0.012078,0.071238,0.592806,0.705225,0.657624,0.482948,0.433412,0.331843,0.382533,0.276812,0.339938,0.250554,0.291020,0.287480,0.279159,0.001229,0.002857,0.013930,0.001567,0.001923,0.003208,0.067783,0.017898,0.003464,0.005228,0.005902,0.003173,0.018045,split_audio_bg
0.113777,0.036368,3.075068,0.167277,0.150545,0.729173,0.013461,0.144736,-25.821357,-0.799829,-0.217740,-0.251307,0.434278,0.085150,0.367269,0.088049,0.129581,-0.048439,0.061844,-0.013468,0.038333,0.001534,0.002196,0.005185,0.002136,0.001370,0.001451,0.046042,0.005746,0.002225,0.002899,0.002831,0.001540,0.014057,-0.000639,0.000041,0.001529,-0.000528,-0.000379,-0.003321,0.000125,-0.000833,0.018592,0.001799,0.010510,-0.002408,0.003039,-0.009770,0.010107,0.001159,0.003153,-0.002101,-0.001686,-0.005540,0.004486,-0.000004,-0.000014,0.000070,-0.000005,-0.000008,-0.000009,0.000398,-0.000035,0.000025,-0.000038,-0.000117,-0.000015,0.000112,0.028205,0.042612,0.228303,0.018452,0.020086,0.402702,0.010215,0.041997,0.734714,0.529502,0.486719,0.466589,0.383966,0.323104,0.370717,0.324934,0.263525,0.244494,0.268184,0.247014,0.250246,0.002102,0.002908,0.005917,0.003237,0.001387,0.002090,0.047005,0.015485,0.002870,0.003388,0.002664,0.001697,0.012327,0.038301,0.030695,0.329260,0.024933,0.025553,0.503827,0.008778,0.060979,0.798071,0.575598,0.555153,0.516953,0.539453,0.399605,0.461282,0.360884,0.338370,0.292642,0.337404,0.272604,0.288411,0.002978,0.003753,0.006565,0.003928,0.001597,0.002330,0.047730,0.021276,0.003974,0.004776,0.003579,0.002381,0.014610,split_audio_bg
0.078033,0.033878,3.092810,0.169239,0.166781,0.703654,0.011046,0.104875,-25.095394,-0.330928,-0.170690,-0.023355,0.407984,0.179505,0.244970,0.117148,-0.086243,0.150632,-0.075612,0.144725,-0.018440,0.001206,0.001201,0.009154,0.001297,0.001857,0.001875,0.115689,0.003101,0.001699,0.001392,0.003093,0.001442,0.031894,-0.001376,0.000522,-0.006794,0.000502,0.000531,-0.012441,0.000027,-0.002750,0.015987,0.003011,0.015976,0.016645,0.016557,0.002151,-0.011390,-0.006884,-0.001547,-0.000729,0.003155,0.005554,0.000828,-0.000070,-0.000267,-0.000697,-0.000118,-0.000000,-0.000100,0.003092,-0.000013,-0.000023,-0.000021,0.000027,-0.000029,0.000782,0.037455,0.029354,0.178899,0.019799,0.019238,0.345116,0.008774,0.053897,0.524371,0.510744,0.589772,0.472285,0.322624,0.255102,0.259951,0.234151,0.251812,0.207913,0.213484,0.236122,0.208813,0.001597,0.002231,0.009446,0.001480,0.002254,0.002830,0.060477,0.005268,0.002146,0.001398,0.003342,0.001791,0.016328,0.046216,0.034931,0.239715,0.026748,0.021727,0.424980,0.010513,0.066667,0.618016,0.668794,0.750928,0.471845,0.409569,0.361128,0.330094,0.307871,0.362265,0.265471,0.226312,0.267745,0.303873,0.002158,0.002880,0.012670,0.002019,0.002987,0.003811,0.074948,0.007354,0.002853,0.001875,0.004526,0.002483,0.020591,split_audio_bg
0.079471,0.020469,3.129800,0.164109,0.170105,0.741510,0.004874,0.114056,-24.193848,0.072285,-0.241592,0.096122,0.158148,0.186385,0.124907,0.146170,-0.035015,0.133804,0.074171,0.076504,0.103154,0.003012,0.002458,0.040094,0.003650,0.005422,0.002602,0.113196,0.002764,0.003208,0.002655,0.013532,0.002564,0.033965,0.001160,0.000082,0.001064,-0.000303,-0.000556,0.001189,0.000072,0.001389,0.024350,-0.010161,-0.012298,0.009143,0.002705,0.002918,-0.006292,0.004926,0.004787,-0.006550,0.004986,-0.008988,0.001644,0.000040,0.000038,0.002081,0.000018,-0.000005,0.000006,-0.002314,0.000005,0.000005,0.000032,0.000071,0.000006,-0.000187,0.022966,0.013350,0.119383,0.015851,0.015660,0.317815,0.002821,0.047565,0.430800,0.411992,0.464652,0.370877,0.348672,0.266695,0.255166,0.227090,0.232346,0.257864,0.202992,0.214627,0.183743,0.002515,0.002831,0.029008,0.004399,0.006697,0.001594,0.056301,0.002791,0.002732,0.001555,0.010205,0.002248,0.014393,0.028724,0.018158,0.172955,0.022755,0.021609,0.365356,0.003933,0.059754,0.560733,0.511490,0.651435,0.457041,0.449503,0.357348,0.336156,0.317136,0.334354,0.297345,0.238917,0.234415,0.258195,0.003416,0.004130,0.041560,0.006142,0.008724,0.002362,0.069686,0.003793,0.003438,0.002113,0.014621,0.003504,0.018470,split_audio_bg
0.082937,0.012782,3.108780,0.166402,0.172604,0.755584,0.003200,0.129056,-24.320359,0.123412,-0.363247,0.288882,0.140469,0.327386,0.044911,0.231459,-0.017170,0.041454,0.086851,0.083522,0.133340,0.003243,0.002967,0.063990,0.005262,0.006272,0.003655,0.108651,0.002427,0.002848,0.004280,0.020178,0.003531,0.036919,-0.000535,0.000009,-0.009638,-0.000533,-0.000533,-0.000337,0.000145,-0.000597,0.000765,0.011995,-0.016577,-0.014137,0.012598,-0.001317,0.017456,0.003278,-0.004270,-0.006738,-0.008441,-0.004552,-0.000077,0.000028,-0.000016,0.000534,0.001331,0.000205,0.000226,-0.000275,0.000019,-0.000034,0.000024,0.000042,-0.000049,0.000221,0.015214,0.008616,0.138901,0.017305,0.012989,0.303067,0.001683,0.051252,0.603948,0.329757,0.396016,0.326449,0.373793,0.313481,0.257981,0.255136,0.216453,0.248097,0.208755,0.241975,0.189164,0.002341,0.002142,0.043756,0.009341,0.006458,0.002842,0.066791,0.001734,0.001860,0.005127,0.019099,0.004655,0.014505,0.021206,0.008262,0.182979,0.022423,0.017560,0.336069,0.002021,0.064005,0.577160,0.423335,0.484189,0.485755,0.381006,0.438105,0.317420,0.341622,0.317529,0.310468,0.247568,0.267534,0.244638,0.003045,0.003085,0.058660,0.011092,0.007929,0.003797,0.087203,0.002328,0.002159,0.006392,0.027280,0.006310,0.020755,split_audio_bg
0.080450,0.013890,3.091295,0.173717,0.175850,0.820960,0.003084,0.136806,-24.088825,0.214322,-0.430299,0.286786,0.332951,0.289292,0.163966,0.136354,0.029744,0.097435,0.086777,0.099175,0.118669,0.003804,0.003454,0.064585,0.005123,0.004740,0.003773,0.141066,0.002874,0.002693,0.004673,0.029430,0.003866,0.045938,0.000333,0.000094,-0.001834,-0.000025,-0.000121,0.004782,0.000026,0.000917,0.027226,0.004780,-0.015247,-0.014503,0.004475,-0.006535,0.005855,0.000598,0.005332,0.003555,-0.000778,-0.009528,-0.001495,-0.000015,0.000012,-0.000554,0.000006,-0.000085,0.000021,-0.001173,0.000003,0.000022,0.000122,-0.000013,0.000132,-0.000329,0.016757,0.006145,0.135771,0.017719,0.013367,0.258907,0.001411,0.057960,0.616586,0.346516,0.450959,0.329325,0.297786,0.223819,0.239303,0.245596,0.212828,0.231029,0.195279,0.180950,0.184541,0.003360,0.005890,0.052703,0.008719,0.002842,0.002837,0.087299,0.003596,0.002236,0.004094,0.025683,0.004983,0.019680,0.022543,0.007712,0.178595,0.026447,0.018046,0.359475,0.001590,0.084453,0.637271,0.483949,0.556879,0.381639,0.370837,0.328638,0.326761,0.335806,0.320655,0.328503,0.260896,0.240854,0.272169,0.004627,0.008280,0.071083,0.013022,0.004189,0.003875,0.111590,0.005400,0.003175,0.005431,0.036581,0.007076,0.026166,split_audio_bg
0.082298,0.010374,3.105993,0.170691,0.176292,0.833317,0.003143,0.134708,-24.284192,0.398435,-0.300246,-0.054650,-0.029899,0.127784,0.134204,0.275915,0.116184,0.214751,0.121141,0.152221,0.056327,0.003964,0.004232,0.063027,0.003809,0.006379,0.004707,0.113773,0.002662,0.003430,0.004524,0.026197,0.005071,0.037148,-0.000327,0.000127,0.002708,-0.000268,-0.000040,-0.005155,0.000088,-0.000500,0.012749,0.002481,0.004111,-0.004393,-0.009183,0.008945,0.002505,0.012252,0.013383,-0.002753,0.001683,0.007972,0.000042,0.000133,0.000029,-0.000547,-0.000127,0.000005,0.000048,0.000395,-0.000018,-0.000156,-0.000023,-0.000062,-0.000003,0.000111,0.015569,0.004473,0.136181,0.021909,0.016213,0.281756,0.001360,0.056195,0.588034,0.346562,0.418637,0.352052,0.336386,0.245055,0.223993,0.252442,0.281121,0.232012,0.219716,0.215690,0.233871,0.002943,0.005368,0.043140,0.003397,0.004220,0.005219,0.069667,0.002337,0.002728,0.003733,0.022724,0.004648,0.017199,0.021123,0.006230,0.148710,0.029241,0.021097,0.361892,0.001525,0.077224,0.590186,0.445070,0.462286,0.362178,0.405294,0.283581,0.288016,0.329814,0.310540,0.300322,0.276586,0.255986,0.301517,0.003794,0.008051,0.057303,0.004114,0.005328,0.006081,0.091640,0.002901,0.003519,0.004500,0.033256,0.006484,0.023189,split_audio_bg
